timestamp, temperature_gpu, power_draw_w, power_limit_w, utilization_gpu, utilization_memory, memory_used_mib, memory_free_mib, clocks_throttle_reasons_active, clocks_current_sm_mhz, clocks_applications_graphics_mhz, clocks_current_memory_mhz, clocks_max_memory_mhz, pstate
1669272691149124748, 47, 284, 280, 46, 15, 3825, 21944, 4, 1890, 1350, 6500, 7001, 2
1669272691152717713, 47, 284, 280, 46, 15, 3825, 21944, 4, 1890, 1350, 6500, 7001, 2
1669272691156321290, 47, 284, 280, 46, 15, 3825, 21944, 4, 1890, 1350, 6500, 7001, 2
1669272691161357917, 47, 284, 280, 46, 15, 3825, 21944, 4, 1935, 1350, 6500, 7001, 2
1669272691170959873, 47, 284, 280, 46, 15, 3825, 21944, 4, 1935, 1350, 6500, 7001, 2
1669272691174680841, 47, 284, 280, 46, 15, 3825, 21944, 4, 1935, 1350, 6500, 7001, 2
1669272691178387862, 47, 284, 280, 46, 15, 3825, 21944, 4, 1935, 1350, 6500, 7001, 2
1669272691184247883, 47, 284, 280, 46, 15, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272691188758080, 47, 284, 280, 46, 15, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272691192400770, 47, 284, 280, 46, 15, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272691196132536, 47, 284, 280, 46, 15, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272691199851966, 47, 284, 280, 46, 15, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272691206339818, 47, 284, 280, 46, 15, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272691210100197, 47, 284, 280, 46, 15, 2751, 23017, 0, 1935, 1350, 6500, 7001, 2
1669272691216420502, 47, 152, 280, 46, 15, 604, 25165, 0, 1935, 1350, 6500, 7001, 2
1669272691221266073, 47, 152, 280, 46, 15, 604, 25165, 0, 1935, 1350, 6500, 7001, 2
1669272691256449029, 47, 152, 280, 46, 15, 604, 25165, 0, 1935, 1350, 6500, 7001, 2
1669272691259884343, 47, 152, 280, 46, 15, 604, 25165, 0, 1935, 1350, 6500, 7001, 2
1669272691265599166, 47, 152, 280, 46, 15, 604, 25165, 0, 1935, 1350, 6500, 7001, 2
1669272691270029696, 47, 152, 280, 46, 15, 604, 25165, 0, 1935, 1350, 6500, 7001, 2
1669272691274715057, 47, 152, 280, 46, 15, 604, 25165, 0, 1935, 1350, 6500, 7001, 2
1669272691278154880, 47, 152, 280, 46, 15, 604, 25165, 0, 1935, 1350, 6500, 7001, 2
